ts,symbol,price,size,side
1759080066500,EURUSD,1.18434,157,S
1759080066600,EURUSD,1.18433,21,B
1759080066700,EURUSD,1.18432,133,S
1759080066800,EURUSD,1.18432,170,B
1759080066900,EURUSD,1.18432,50,B
1759080067000,EURUSD,1.18433,107,B
1759080067100,EURUSD,1.18433,93,B
1759080067200,EURUSD,1.18435,116,B
1759080067300,EURUSD,1.18434,27,S
1759080067400,EURUSD,1.18434,60,B
1759080067500,EURUSD,1.18436,124,B
1759080067600,EURUSD,1.18436,140,S
1759080067700,EURUSD,1.18436,126,B
1759080067800,EURUSD,1.18435,68,S
1759080067900,EURUSD,1.18434,164,B
1759080068000,EURUSD,1.18436,103,B
1759080068100,EURUSD,1.18437,129,S
1759080068200,EURUSD,1.18437,40,S
1759080068300,EURUSD,1.18437,56,S
1759080068400,EURUSD,1.18437,149,B
1759080068500,EURUSD,1.18438,100,B
1759080068600,EURUSD,1.18437,96,S
1759080068700,EURUSD,1.18436,195,B
1759080068800,EURUSD,1.18438,92,S
1759080068900,EURUSD,1.18438,117,B
1759080069000,EURUSD,1.18437,177,B
1759080069100,EURUSD,1.18437,69,S
1759080069200,EURUSD,1.18439,50,S
1759080069300,EURUSD,1.18439,35,S
1759080069400,EURUSD,1.18437,59,S
1759080069500,EURUSD,1.18440,169,S
1759080069600,EURUSD,1.18439,29,S
1759080069700,EURUSD,1.18438,143,S
1759080069800,EURUSD,1.18439,160,B
1759080069900,EURUSD,1.18439,197,S
1759080070000,EURUSD,1.18441,97,B
1759080070100,EURUSD,1.18440,172,B
1759080070200,EURUSD,1.18439,106,S
1759080070300,EURUSD,1.18439,64,B
1759080070400,EURUSD,1.18439,88,B
1759080070500,EURUSD,1.18440,142,S
1759080070600,EURUSD,1.18440,161,S
1759080070700,EURUSD,1.18440,36,S
1759080070800,EURUSD,1.18440,88,S
1759080070900,EURUSD,1.18442,143,B
1759080071000,EURUSD,1.18442,50,B
1759080071100,EURUSD,1.18442,129,S
1759080071200,EURUSD,1.18443,121,B
1759080071300,EURUSD,1.18442,167,S
1759080071400,EURUSD,1.18442,131,S
1759080071500,EURUSD,1.18444,88,B
1759080071600,EURUSD,1.18443,180,B
1759080071700,EURUSD,1.18443,157,S
1759080071800,EURUSD,1.18444,85,S
1759080071900,EURUSD,1.18443,103,B
1759080072000,EURUSD,1.18443,129,S
1759080072100,EURUSD,1.18443,92,S
1759080072200,EURUSD,1.18445,93,B
1759080072300,EURUSD,1.18444,27,B
1759080072400,EURUSD,1.18445,113,S
1759080072500,EURUSD,1.18444,84,S
1759080072600,EURUSD,1.18445,96,S
1759080072700,EURUSD,1.18445,84,B
1759080072800,EURUSD,1.18445,132,B
1759080072900,EURUSD,1.18445,40,S
1759080073000,EURUSD,1.18447,33,S
1759080073100,EURUSD,1.18446,105,S
1759080073200,EURUSD,1.18446,34,S
1759080073300,EURUSD,1.18446,50,B
1759080073400,EURUSD,1.18446,190,S
1759080073500,EURUSD,1.18448,93,S
1759080073600,EURUSD,1.18446,108,B
1759080073700,EURUSD,1.18446,178,B
1759080073800,EURUSD,1.18446,153,S
1759080073900,EURUSD,1.18448,100,S
1759080074000,EURUSD,1.18447,134,B
1759080074100,EURUSD,1.18447,43,S
1759080074200,EURUSD,1.18448,117,B
1759080074300,EURUSD,1.18447,145,B
1759080074400,EURUSD,1.18447,170,S
1759080074500,EURUSD,1.18448,40,B
1759080074600,EURUSD,1.18450,183,B
1759080074700,EURUSD,1.18448,150,B
1759080074800,EURUSD,1.18448,193,B
1759080074900,EURUSD,1.18448,187,S
1759080075000,EURUSD,1.18451,171,S
1759080075100,EURUSD,1.18451,134,S
1759080075200,EURUSD,1.18449,103,S
1759080075300,EURUSD,1.18450,85,S
1759080075400,EURUSD,1.18450,124,S
1759080075500,EURUSD,1.18450,99,B
1759080075600,EURUSD,1.18451,95,B
1759080075700,EURUSD,1.18451,49,S
1759080075800,EURUSD,1.18452,48,B
1759080075900,EURUSD,1.18452,141,B
1759080076000,EURUSD,1.18453,108,S
1759080076100,EURUSD,1.18452,159,B
1759080076200,EURUSD,1.18451,112,B
1759080076300,EURUSD,1.18451,119,S
1759080076400,EURUSD,1.18453,46,S
1759080076500,EURUSD,1.18452,62,S
1759080076600,EURUSD,1.18453,73,S
1759080076700,EURUSD,1.18453,28,B
1759080076800,EURUSD,1.18454,116,S
1759080076900,EURUSD,1.18454,103,B
1759080077000,EURUSD,1.18455,52,S
1759080077100,EURUSD,1.18453,137,B
1759080077200,EURUSD,1.18454,139,S
1759080077300,EURUSD,1.18454,106,S
1759080077400,EURUSD,1.18453,180,B
1759080077500,EURUSD,1.18456,20,S
1759080077600,EURUSD,1.18454,126,B
1759080077700,EURUSD,1.18454,107,B
1759080077800,EURUSD,1.18454,196,B
1759080077900,EURUSD,1.18456,52,S
1759080078000,EURUSD,1.18457,50,S
1759080078100,EURUSD,1.18455,53,B
1759080078200,EURUSD,1.18457,64,S
1759080078300,EURUSD,1.18457,53,B
1759080078400,EURUSD,1.18457,159,B
1759080078500,EURUSD,1.18458,111,S
1759080078600,EURUSD,1.18457,191,B
1759080078700,EURUSD,1.18458,35,S
1759080078800,EURUSD,1.18456,185,B
1759080078900,EURUSD,1.18458,72,B
1759080079000,EURUSD,1.18458,175,S
1759080079100,EURUSD,1.18459,127,B
1759080079200,EURUSD,1.18459,107,B
1759080079300,EURUSD,1.18458,30,B
1759080079400,EURUSD,1.18458,134,B
1759080079500,EURUSD,1.18459,59,S
1759080079600,EURUSD,1.18460,20,S
1759080079700,EURUSD,1.18458,118,B
1759080079800,EURUSD,1.18458,194,S
1759080079900,EURUSD,1.18460,108,B
1759080080000,EURUSD,1.18459,133,S
1759080080100,EURUSD,1.18459,106,S
1759080080200,EURUSD,1.18459,143,B
1759080080300,EURUSD,1.18461,184,S
1759080080400,EURUSD,1.18461,91,B
1759080080500,EURUSD,1.18462,102,S
1759080080600,EURUSD,1.18461,183,B
1759080080700,EURUSD,1.18462,34,B
1759080080800,EURUSD,1.18460,84,S
1759080080900,EURUSD,1.18462,169,B
1759080081000,EURUSD,1.18461,76,B
1759080081100,EURUSD,1.18463,136,S
1759080081200,EURUSD,1.18462,86,S
1759080081300,EURUSD,1.18462,23,B
1759080081400,EURUSD,1.18462,170,B
1759080081500,EURUSD,1.18464,32,B
1759080081600,EURUSD,1.18463,168,B
1759080081700,EURUSD,1.18462,55,B
1759080081800,EURUSD,1.18464,149,B
1759080081900,EURUSD,1.18463,128,S
1759080082000,EURUSD,1.18465,159,S
1759080082100,EURUSD,1.18463,183,S
1759080082200,EURUSD,1.18464,101,S
1759080082300,EURUSD,1.18464,44,B
1759080082400,EURUSD,1.18465,90,S
1759080082500,EURUSD,1.18466,74,B
1759080082600,EURUSD,1.18466,26,S
1759080082700,EURUSD,1.18466,72,S
1759080082800,EURUSD,1.18464,166,S
1759080082900,EURUSD,1.18465,77,B
1759080083000,EURUSD,1.18465,35,S
1759080083100,EURUSD,1.18467,100,B
1759080083200,EURUSD,1.18465,130,B
1759080083300,EURUSD,1.18467,180,S
1759080083400,EURUSD,1.18466,93,S
1759080083500,EURUSD,1.18468,180,B
1759080083600,EURUSD,1.18468,73,S
1759080083700,EURUSD,1.18466,133,S
1759080083800,EURUSD,1.18467,192,B
1759080083900,EURUSD,1.18466,193,B
1759080084000,EURUSD,1.18469,165,S
1759080084100,EURUSD,1.18468,59,S
1759080084200,EURUSD,1.18469,22,B
1759080084300,EURUSD,1.18468,172,S
1759080084400,EURUSD,1.18468,125,S
1759080084500,EURUSD,1.18470,126,S
1759080084600,EURUSD,1.18470,109,S
1759080084700,EURUSD,1.18469,22,B
1759080084800,EURUSD,1.18469,128,B
1759080084900,EURUSD,1.18468,63,B
1759080085000,EURUSD,1.18470,161,S
1759080085100,EURUSD,1.18470,189,S
1759080085200,EURUSD,1.18471,171,B
1759080085300,EURUSD,1.18470,179,B
1759080085400,EURUSD,1.18471,170,B
1759080085500,EURUSD,1.18472,83,B
1759080085600,EURUSD,1.18471,141,S
1759080085700,EURUSD,1.18471,196,B
1759080085800,EURUSD,1.18472,83,B
1759080085900,EURUSD,1.18471,102,S
1759080086000,EURUSD,1.18472,91,B
1759080086100,EURUSD,1.18472,118,B
1759080086200,EURUSD,1.18473,54,S
1759080086300,EURUSD,1.18472,88,B
1759080086400,EURUSD,1.18473,25,B
1759080086500,EURUSD,1.18472,186,S
1759080086600,EURUSD,1.18474,119,B
1759080086700,EURUSD,1.18473,122,S
1759080086800,EURUSD,1.18474,31,S
1759080086900,EURUSD,1.18472,176,S
1759080087000,EURUSD,1.18474,169,B
1759080087100,EURUSD,1.18474,79,S
1759080087200,EURUSD,1.18474,184,B
1759080087300,EURUSD,1.18473,90,S
1759080087400,EURUSD,1.18474,70,B
1759080087500,EURUSD,1.18475,149,S
1759080087600,EURUSD,1.18476,149,S
1759080087700,EURUSD,1.18475,111,S
1759080087800,EURUSD,1.18474,25,S
1759080087900,EURUSD,1.18475,62,S
1759080088000,EURUSD,1.18476,68,S
1759080088100,EURUSD,1.18477,66,S
1759080088200,EURUSD,1.18475,55,B
1759080088300,EURUSD,1.18476,91,S
1759080088400,EURUSD,1.18476,124,S
1759080088500,EURUSD,1.18477,101,S
1759080088600,EURUSD,1.18476,144,B
1759080088700,EURUSD,1.18478,107,S
1759080088800,EURUSD,1.18476,87,B
1759080088900,EURUSD,1.18476,148,S
1759080089000,EURUSD,1.18478,76,S
1759080089100,EURUSD,1.18478,88,B
1759080089200,EURUSD,1.18479,66,B
1759080089300,EURUSD,1.18477,58,B
1759080089400,EURUSD,1.18479,64,B
1759080089500,EURUSD,1.18478,85,B
1759080089600,EURUSD,1.18480,99,B
1759080089700,EURUSD,1.18480,76,S
1759080089800,EURUSD,1.18480,88,B
1759080089900,EURUSD,1.18479,173,B
1759080090000,EURUSD,1.18479,53,S
1759080090100,EURUSD,1.18481,34,S
1759080090200,EURUSD,1.18479,172,B
1759080090300,EURUSD,1.18479,105,B
1759080090400,EURUSD,1.18479,78,S
1759080090500,EURUSD,1.18480,140,B
1759080090600,EURUSD,1.18480,73,S
1759080090700,EURUSD,1.18481,171,S
1759080090800,EURUSD,1.18480,118,S
1759080090900,EURUSD,1.18481,66,B
1759080091000,EURUSD,1.18483,44,S
1759080091100,EURUSD,1.18483,169,S
1759080091200,EURUSD,1.18483,177,S
1759080091300,EURUSD,1.18482,123,B
1759080091400,EURUSD,1.18481,190,B
1759080091500,EURUSD,1.18484,105,S
1759080091600,EURUSD,1.18482,92,B
1759080091700,EURUSD,1.18482,184,B
1759080091800,EURUSD,1.18482,41,B
1759080091900,EURUSD,1.18482,159,B
1759080092000,EURUSD,1.18483,181,B
1759080092100,EURUSD,1.18483,80,B
1759080092200,EURUSD,1.18483,185,B
1759080092300,EURUSD,1.18484,33,S
1759080092400,EURUSD,1.18485,60,B
1759080092500,EURUSD,1.18484,78,S
1759080092600,EURUSD,1.18486,186,B
1759080092700,EURUSD,1.18486,153,B
1759080092800,EURUSD,1.18486,114,S
1759080092900,EURUSD,1.18485,38,S
1759080093000,EURUSD,1.18486,41,S
1759080093100,EURUSD,1.18487,124,S
1759080093200,EURUSD,1.18486,38,S
1759080093300,EURUSD,1.18485,84,B
1759080093400,EURUSD,1.18487,39,B
1759080093500,EURUSD,1.18488,178,S
1759080093600,EURUSD,1.18487,112,S
1759080093700,EURUSD,1.18487,24,B
1759080093800,EURUSD,1.18487,38,S
1759080093900,EURUSD,1.18488,161,S
1759080094000,EURUSD,1.18488,187,B
1759080094100,EURUSD,1.18487,189,S
1759080094200,EURUSD,1.18488,78,S
1759080094300,EURUSD,1.18487,54,B
1759080094400,EURUSD,1.18487,62,B
1759080094500,EURUSD,1.18490,174,B
1759080094600,EURUSD,1.18490,129,S
1759080094700,EURUSD,1.18490,194,B
1759080094800,EURUSD,1.18489,45,S
1759080094900,EURUSD,1.18490,61,S
1759080095000,EURUSD,1.18490,54,S
1759080095100,EURUSD,1.18490,170,S
1759080095200,EURUSD,1.18490,143,B
1759080095300,EURUSD,1.18489,146,S
1759080095400,EURUSD,1.18490,23,B
1759080095500,EURUSD,1.18491,96,S
1759080095600,EURUSD,1.18490,37,S
1759080095700,EURUSD,1.18491,70,B
1759080095800,EURUSD,1.18492,28,B
1759080095900,EURUSD,1.18490,59,S
1759080096000,EURUSD,1.18491,176,B
1759080096100,EURUSD,1.18492,36,S
1759080096200,EURUSD,1.18491,75,B
1759080096300,EURUSD,1.18493,172,B
1759080096400,EURUSD,1.18493,191,B
1759080096500,EURUSD,1.18492,23,B
1759080096600,EURUSD,1.18494,147,B
1759080096700,EURUSD,1.18494,101,B
1759080096800,EURUSD,1.18494,175,S
1759080096900,EURUSD,1.18494,96,S
1759080097000,EURUSD,1.18495,63,B
1759080097100,EURUSD,1.18494,94,B
1759080097200,EURUSD,1.18494,129,B
1759080097300,EURUSD,1.18493,195,B
1759080097400,EURUSD,1.18493,143,S
1759080097500,EURUSD,1.18494,96,B
1759080097600,EURUSD,1.18495,47,B
1759080097700,EURUSD,1.18495,65,S
1759080097800,EURUSD,1.18495,104,B
1759080097900,EURUSD,1.18494,27,S
1759080098000,EURUSD,1.18497,22,S
1759080098100,EURUSD,1.18496,179,B
1759080098200,EURUSD,1.18496,68,B
1759080098300,EURUSD,1.18497,159,B
1759080098400,EURUSD,1.18495,199,S
1759080098500,EURUSD,1.18497,198,B
1759080098600,EURUSD,1.18498,41,B
1759080098700,EURUSD,1.18498,67,S
1759080098800,EURUSD,1.18498,199,B
1759080098900,EURUSD,1.18498,94,S
1759080099000,EURUSD,1.18498,149,S
1759080099100,EURUSD,1.18499,96,S
1759080099200,EURUSD,1.18499,23,S
1759080099300,EURUSD,1.18498,138,B
1759080099400,EURUSD,1.18499,123,S
1759080099500,EURUSD,1.18500,188,B
1759080099600,EURUSD,1.18499,81,S
1759080099700,EURUSD,1.18500,169,S
1759080099800,EURUSD,1.18500,47,B
1759080099900,EURUSD,1.18499,97,S
