ts,symbol,price,size,side
1759080066500,EURUSD,1.18300,157,B
1759080066600,EURUSD,1.18298,130,B
1759080066700,EURUSD,1.18300,113,S
1759080066800,EURUSD,1.18300,31,B
1759080066900,EURUSD,1.18302,163,B
1759080067000,EURUSD,1.18302,93,B
1759080067100,EURUSD,1.18302,135,S
1759080067200,EURUSD,1.18300,179,S
1759080067300,EURUSD,1.18298,52,S
1759080067400,EURUSD,1.18301,115,S
1759080067500,EURUSD,1.18300,162,S
1759080067600,EURUSD,1.18299,70,S
1759080067700,EURUSD,1.18301,148,B
1759080067800,EURUSD,1.18298,55,S
1759080067900,EURUSD,1.18301,152,B
1759080068000,EURUSD,1.18302,151,B
1759080068100,EURUSD,1.18302,101,B
1759080068200,EURUSD,1.18302,96,S
1759080068300,EURUSD,1.18302,150,S
1759080068400,EURUSD,1.18302,96,B
1759080068500,EURUSD,1.18298,114,B
1759080068600,EURUSD,1.18298,126,S
1759080068700,EURUSD,1.18298,172,B
1759080068800,EURUSD,1.18302,167,B
1759080068900,EURUSD,1.18298,169,B
1759080069000,EURUSD,1.18302,181,S
1759080069100,EURUSD,1.18301,57,S
1759080069200,EURUSD,1.18299,28,S
1759080069300,EURUSD,1.18298,68,B
1759080069400,EURUSD,1.18300,127,B
1759080069500,EURUSD,1.18299,125,S
1759080069600,EURUSD,1.18302,140,S
1759080069700,EURUSD,1.18298,200,B
1759080069800,EURUSD,1.18299,163,B
1759080069900,EURUSD,1.18301,154,B
1759080070000,EURUSD,1.18299,137,S
1759080070100,EURUSD,1.18300,159,B
1759080070200,EURUSD,1.18300,176,B
1759080070300,EURUSD,1.18299,91,S
1759080070400,EURUSD,1.18299,96,S
1759080070500,EURUSD,1.18299,196,S
1759080070600,EURUSD,1.18300,142,B
1759080070700,EURUSD,1.18300,93,B
1759080070800,EURUSD,1.18302,117,S
1759080070900,EURUSD,1.18301,108,S
1759080071000,EURUSD,1.18299,94,B
1759080071100,EURUSD,1.18298,108,S
1759080071200,EURUSD,1.18300,142,B
1759080071300,EURUSD,1.18302,89,S
1759080071400,EURUSD,1.18300,55,B
1759080071500,EURUSD,1.18302,81,B
1759080071600,EURUSD,1.18302,77,S
1759080071700,EURUSD,1.18298,45,B
1759080071800,EURUSD,1.18301,45,S
1759080071900,EURUSD,1.18299,21,S
1759080072000,EURUSD,1.18299,124,S
1759080072100,EURUSD,1.18301,142,S
1759080072200,EURUSD,1.18300,102,B
1759080072300,EURUSD,1.18298,42,S
1759080072400,EURUSD,1.18299,156,S
1759080072500,EURUSD,1.18298,64,B
1759080072600,EURUSD,1.18299,29,S
1759080072700,EURUSD,1.18301,146,B
1759080072800,EURUSD,1.18300,29,B
1759080072900,EURUSD,1.18302,174,B
1759080073000,EURUSD,1.18300,92,B
1759080073100,EURUSD,1.18302,154,B
1759080073200,EURUSD,1.18299,149,B
1759080073300,EURUSD,1.18299,48,B
1759080073400,EURUSD,1.18301,185,B
1759080073500,EURUSD,1.18299,23,S
1759080073600,EURUSD,1.18300,165,S
1759080073700,EURUSD,1.18299,64,S
1759080073800,EURUSD,1.18301,129,S
1759080073900,EURUSD,1.18298,122,S
1759080074000,EURUSD,1.18299,55,B
1759080074100,EURUSD,1.18299,21,B
1759080074200,EURUSD,1.18299,134,S
1759080074300,EURUSD,1.18300,97,S
1759080074400,EURUSD,1.18302,22,B
1759080074500,EURUSD,1.18300,197,B
1759080074600,EURUSD,1.18298,139,B
1759080074700,EURUSD,1.18301,195,S
1759080074800,EURUSD,1.18300,196,B
1759080074900,EURUSD,1.18300,114,S
1759080075000,EURUSD,1.18299,54,B
1759080075100,EURUSD,1.18301,175,B
1759080075200,EURUSD,1.18302,140,S
1759080075300,EURUSD,1.18299,83,S
1759080075400,EURUSD,1.18302,40,S
1759080075500,EURUSD,1.18302,200,B
1759080075600,EURUSD,1.18302,48,B
1759080075700,EURUSD,1.18302,149,B
1759080075800,EURUSD,1.18302,58,B
1759080075900,EURUSD,1.18302,133,B
1759080076000,EURUSD,1.18299,169,B
1759080076100,EURUSD,1.18302,134,S
1759080076200,EURUSD,1.18301,53,S
1759080076300,EURUSD,1.18301,164,B
1759080076400,EURUSD,1.18301,192,S
1759080076500,EURUSD,1.18298,121,B
1759080076600,EURUSD,1.18298,75,S
1759080076700,EURUSD,1.18298,128,B
1759080076800,EURUSD,1.18298,158,S
1759080076900,EURUSD,1.18298,140,B
1759080077000,EURUSD,1.18301,66,S
1759080077100,EURUSD,1.18301,115,S
1759080077200,EURUSD,1.18301,134,S
1759080077300,EURUSD,1.18301,116,B
1759080077400,EURUSD,1.18302,54,S
1759080077500,EURUSD,1.18300,50,B
1759080077600,EURUSD,1.18302,120,S
1759080077700,EURUSD,1.18299,20,S
1759080077800,EURUSD,1.18300,138,S
1759080077900,EURUSD,1.18302,128,S
1759080078000,EURUSD,1.18299,83,B
1759080078100,EURUSD,1.18299,90,B
1759080078200,EURUSD,1.18298,28,S
1759080078300,EURUSD,1.18301,177,S
1759080078400,EURUSD,1.18298,81,B
1759080078500,EURUSD,1.18298,172,B
1759080078600,EURUSD,1.18302,192,S
1759080078700,EURUSD,1.18298,82,S
1759080078800,EURUSD,1.18301,132,B
1759080078900,EURUSD,1.18299,34,B
1759080079000,EURUSD,1.18300,79,S
1759080079100,EURUSD,1.18302,101,S
1759080079200,EURUSD,1.18300,80,B
1759080079300,EURUSD,1.18299,189,S
1759080079400,EURUSD,1.18301,96,B
1759080079500,EURUSD,1.18302,171,S
1759080079600,EURUSD,1.18299,180,S
1759080079700,EURUSD,1.18302,146,B
1759080079800,EURUSD,1.18300,184,S
1759080079900,EURUSD,1.18302,101,S
1759080080000,EURUSD,1.18301,58,B
1759080080100,EURUSD,1.18299,157,B
1759080080200,EURUSD,1.18299,96,S
1759080080300,EURUSD,1.18299,138,S
1759080080400,EURUSD,1.18302,125,S
1759080080500,EURUSD,1.18302,155,B
1759080080600,EURUSD,1.18299,85,B
1759080080700,EURUSD,1.18298,135,S
1759080080800,EURUSD,1.18298,157,S
1759080080900,EURUSD,1.18299,33,B
1759080081000,EURUSD,1.18302,174,B
1759080081100,EURUSD,1.18298,68,S
1759080081200,EURUSD,1.18302,191,S
1759080081300,EURUSD,1.18301,73,S
1759080081400,EURUSD,1.18300,97,S
1759080081500,EURUSD,1.18298,74,S
1759080081600,EURUSD,1.18298,142,S
1759080081700,EURUSD,1.18302,200,B
1759080081800,EURUSD,1.18299,161,B
1759080081900,EURUSD,1.18300,117,B
1759080082000,EURUSD,1.18300,98,B
1759080082100,EURUSD,1.18302,147,B
1759080082200,EURUSD,1.18301,101,S
1759080082300,EURUSD,1.18300,100,B
1759080082400,EURUSD,1.18302,76,S
1759080082500,EURUSD,1.18298,86,S
1759080082600,EURUSD,1.18302,168,S
1759080082700,EURUSD,1.18300,59,B
1759080082800,EURUSD,1.18299,117,S
1759080082900,EURUSD,1.18299,147,S
1759080083000,EURUSD,1.18300,85,S
1759080083100,EURUSD,1.18301,184,S
1759080083200,EURUSD,1.18301,63,S
1759080083300,EURUSD,1.18300,63,B
1759080083400,EURUSD,1.18302,145,B
1759080083500,EURUSD,1.18302,184,S
1759080083600,EURUSD,1.18302,28,S
1759080083700,EURUSD,1.18298,191,B
1759080083800,EURUSD,1.18298,125,B
1759080083900,EURUSD,1.18299,37,S
1759080084000,EURUSD,1.18298,75,S
1759080084100,EURUSD,1.18300,35,S
1759080084200,EURUSD,1.18302,143,S
1759080084300,EURUSD,1.18298,21,S
1759080084400,EURUSD,1.18301,23,B
1759080084500,EURUSD,1.18300,157,S
1759080084600,EURUSD,1.18298,148,S
1759080084700,EURUSD,1.18301,65,B
1759080084800,EURUSD,1.18298,154,B
1759080084900,EURUSD,1.18299,178,S
1759080085000,EURUSD,1.18300,88,S
1759080085100,EURUSD,1.18298,115,S
1759080085200,EURUSD,1.18301,164,B
1759080085300,EURUSD,1.18299,96,S
1759080085400,EURUSD,1.18298,187,S
1759080085500,EURUSD,1.18298,43,B
1759080085600,EURUSD,1.18301,161,B
1759080085700,EURUSD,1.18298,199,B
1759080085800,EURUSD,1.18301,131,S
1759080085900,EURUSD,1.18300,164,S
1759080086000,EURUSD,1.18298,155,S
1759080086100,EURUSD,1.18299,74,S
1759080086200,EURUSD,1.18302,141,B
1759080086300,EURUSD,1.18298,195,S
1759080086400,EURUSD,1.18302,164,S
1759080086500,EURUSD,1.18299,100,B
1759080086600,EURUSD,1.18299,170,B
1759080086700,EURUSD,1.18301,39,B
1759080086800,EURUSD,1.18302,81,S
1759080086900,EURUSD,1.18301,193,S
1759080087000,EURUSD,1.18300,118,S
1759080087100,EURUSD,1.18299,196,S
1759080087200,EURUSD,1.18302,108,B
1759080087300,EURUSD,1.18301,79,S
1759080087400,EURUSD,1.18300,174,S
1759080087500,EURUSD,1.18302,121,S
1759080087600,EURUSD,1.18300,27,S
1759080087700,EURUSD,1.18301,145,B
1759080087800,EURUSD,1.18302,116,B
1759080087900,EURUSD,1.18302,189,B
1759080088000,EURUSD,1.18302,95,S
1759080088100,EURUSD,1.18298,41,B
1759080088200,EURUSD,1.18301,182,B
1759080088300,EURUSD,1.18301,101,B
1759080088400,EURUSD,1.18298,21,S
1759080088500,EURUSD,1.18301,112,S
1759080088600,EURUSD,1.18298,53,B
1759080088700,EURUSD,1.18301,134,S
1759080088800,EURUSD,1.18302,124,B
1759080088900,EURUSD,1.18298,110,S
1759080089000,EURUSD,1.18302,173,S
1759080089100,EURUSD,1.18301,23,B
1759080089200,EURUSD,1.18301,41,S
1759080089300,EURUSD,1.18302,82,S
1759080089400,EURUSD,1.18299,195,B
1759080089500,EURUSD,1.18299,88,B
1759080089600,EURUSD,1.18301,57,B
1759080089700,EURUSD,1.18301,90,B
1759080089800,EURUSD,1.18301,39,B
1759080089900,EURUSD,1.18299,180,B
1759080090000,EURUSD,1.18302,70,B
1759080090100,EURUSD,1.18299,97,B
1759080090200,EURUSD,1.18301,105,S
1759080090300,EURUSD,1.18301,104,B
1759080090400,EURUSD,1.18301,186,S
1759080090500,EURUSD,1.18299,96,B
1759080090600,EURUSD,1.18299,142,B
1759080090700,EURUSD,1.18301,101,B
1759080090800,EURUSD,1.18301,167,S
1759080090900,EURUSD,1.18300,116,B
1759080091000,EURUSD,1.18301,113,B
1759080091100,EURUSD,1.18302,71,S
1759080091200,EURUSD,1.18302,66,S
1759080091300,EURUSD,1.18302,26,S
1759080091400,EURUSD,1.18301,73,B
1759080091500,EURUSD,1.18300,197,B
1759080091600,EURUSD,1.18301,192,B
1759080091700,EURUSD,1.18300,81,B
1759080091800,EURUSD,1.18299,128,S
1759080091900,EURUSD,1.18298,134,S
1759080092000,EURUSD,1.18301,169,B
1759080092100,EURUSD,1.18302,197,B
1759080092200,EURUSD,1.18298,112,S
1759080092300,EURUSD,1.18302,172,S
1759080092400,EURUSD,1.18298,47,S
1759080092500,EURUSD,1.18300,62,S
1759080092600,EURUSD,1.18298,164,S
1759080092700,EURUSD,1.18301,104,S
1759080092800,EURUSD,1.18301,47,B
1759080092900,EURUSD,1.18300,76,S
1759080093000,EURUSD,1.18302,162,S
1759080093100,EURUSD,1.18302,76,B
1759080093200,EURUSD,1.18301,138,S
1759080093300,EURUSD,1.18302,196,S
1759080093400,EURUSD,1.18300,26,B
1759080093500,EURUSD,1.18300,126,S
1759080093600,EURUSD,1.18298,49,S
1759080093700,EURUSD,1.18299,109,B
1759080093800,EURUSD,1.18301,72,S
1759080093900,EURUSD,1.18300,141,B
1759080094000,EURUSD,1.18301,101,B
1759080094100,EURUSD,1.18298,49,B
1759080094200,EURUSD,1.18300,185,B
1759080094300,EURUSD,1.18299,82,S
1759080094400,EURUSD,1.18302,60,B
1759080094500,EURUSD,1.18301,138,B
1759080094600,EURUSD,1.18301,181,B
1759080094700,EURUSD,1.18301,121,B
1759080094800,EURUSD,1.18302,70,B
1759080094900,EURUSD,1.18301,119,B
1759080095000,EURUSD,1.18299,72,B
1759080095100,EURUSD,1.18298,167,B
1759080095200,EURUSD,1.18302,67,B
1759080095300,EURUSD,1.18299,137,B
1759080095400,EURUSD,1.18301,155,S
1759080095500,EURUSD,1.18300,172,B
1759080095600,EURUSD,1.18301,170,B
1759080095700,EURUSD,1.18300,137,S
1759080095800,EURUSD,1.18300,177,S
1759080095900,EURUSD,1.18299,100,B
1759080096000,EURUSD,1.18300,49,B
1759080096100,EURUSD,1.18299,150,B
1759080096200,EURUSD,1.18302,55,S
1759080096300,EURUSD,1.18301,67,B
1759080096400,EURUSD,1.18302,197,S
1759080096500,EURUSD,1.18299,162,B
1759080096600,EURUSD,1.18300,55,B
1759080096700,EURUSD,1.18301,178,B
1759080096800,EURUSD,1.18300,22,B
1759080096900,EURUSD,1.18299,118,S
1759080097000,EURUSD,1.18302,187,B
1759080097100,EURUSD,1.18301,126,S
1759080097200,EURUSD,1.18301,145,B
1759080097300,EURUSD,1.18302,27,S
1759080097400,EURUSD,1.18299,94,B
1759080097500,EURUSD,1.18299,157,B
1759080097600,EURUSD,1.18301,164,S
1759080097700,EURUSD,1.18301,160,S
1759080097800,EURUSD,1.18302,49,B
1759080097900,EURUSD,1.18302,113,S
1759080098000,EURUSD,1.18298,132,S
1759080098100,EURUSD,1.18301,46,S
1759080098200,EURUSD,1.18299,96,S
1759080098300,EURUSD,1.18298,135,B
1759080098400,EURUSD,1.18298,132,S
1759080098500,EURUSD,1.18298,80,B
1759080098600,EURUSD,1.18302,196,B
1759080098700,EURUSD,1.18302,181,B
1759080098800,EURUSD,1.18302,55,S
1759080098900,EURUSD,1.18299,35,S
1759080099000,EURUSD,1.18302,91,S
1759080099100,EURUSD,1.18299,102,S
1759080099200,EURUSD,1.18300,94,S
1759080099300,EURUSD,1.18302,193,S
1759080099400,EURUSD,1.18299,125,S
1759080099500,EURUSD,1.18300,187,B
1759080099600,EURUSD,1.18299,83,B
1759080099700,EURUSD,1.18300,83,S
1759080099800,EURUSD,1.18301,145,B
1759080099900,EURUSD,1.18300,180,B
